business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Aegis Solutions | Canon Premium Partner | Printers, Scanner, Copier & Xerox Machine Dealer | Bulk Scanning Solutions",Malls,Office equipment supplier,"Office equipment supplier, Commercial printer, Digital printer, Leasing service, Office equipment rental service, Printing equipment supplier",700150,West Bengal Circle,Kolkata Region,South Presidency Division,"Sonarpur SO, Hadia BO, Kamrabad BO",+91 98311 11181,https://aegissolutions.in/,4.9,,"391/81, Prince Anwar Shah Rd, near South City Mall, Katju Nagar, Jadavpur, Kolkata, West Bengal 700068","Katju Nagar, Jadavpur",22.5012741,88.36439209999999,ChIJidCFyoFxAjoRsg8StqW09QE,https://www.google.com/maps/place/?q=place_id:ChIJidCFyoFxAjoRsg8StqW09QE,part_315,2026-09-20 20:35:15
