business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
The Best Vastu Shastra Consultant in Kolkata | Civil Engineer Apurba Das,Hospitality Consultants,Vastu consultant,"Vastu consultant, Civil engineer, Land surveyor",700146,West Bengal Circle,Kolkata Region,South Presidency Division,Kodalia SO,N/A,N/A,,,"Vill+P.O, 42, JN Bose Rd, P.S, Kodalla, Malancha Mahi Nagar, Rajpur Sonarpur, Kolkata, West Bengal 700146","P.S, Kodalla, Malancha Mahi Nagar",22.4109665,88.4230436,ChIJxRfmQ3ttAjoRObzuo9CkZv4,https://www.google.com/maps/place/?q=place_id:ChIJxRfmQ3ttAjoRObzuo9CkZv4,part_315,2026-09-20 20:31:57
