business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Spencers Retail | Garia,Multi-location Retail Chains,Supermarket,Supermarket,700045,West Bengal Circle,Kolkata Region,South Kolkata Division,Lake Gardens SO,+91 1800 123 6868,https://stores.spencers.in/spencers/kolkata/Garia/spencers-in-Garia-kolkata--67zATf/home,3.6,,"No 54, Mahamaya Apartment, 54, Netaji Subhas Chandra Bose Rd, opposite Allahabad Bank, Nazrul Pally, Mahamaya Tala, Garia, Kolkata, Rajpur Sonarpur, West Bengal 700084","Nazrul Pally, Mahamaya Tala, Garia",22.4546982,88.3867719,ChIJtYkd6blxAjoR4E7VvMd-l3E,https://www.google.com/maps/place/?q=place_id:ChIJtYkd6blxAjoR4E7VvMd-l3E,part_313,2026-09-20 20:28:35
