business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Hair Fixing Service Kolkata | Non-Surgical Hair Replacement Services | Best Hair Patch and Hair Wigs In Kolkata,Hair Transplant Clinic,Hair replacement service,"Hair replacement service, Wig shop",700041,West Bengal Circle,Kolkata Region,South Kolkata Division,"Paschim Putiari SO, Sirity SO",+91 62975 17526,https://hairfixingservicekolkata.com/,4.8,84,"5b, Lake View Rd, Hemanta Mukherjee Sarani, lake Terrace, Ballygunge, Kolkata, West Bengal 700029","Hemanta Mukherjee Sarani, lake Terrace, Ballygunge",22.5169948,88.35545239999999,ChIJDes63qSSdAoRjfXugZc4LfM,https://www.google.com/maps/place/?q=place_id:ChIJDes63qSSdAoRjfXugZc4LfM,part_313,2026-09-20 20:25:13
