business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Flex and Vinyl Printing | Mercury Solutions,Flex and Banner Printing,Digital printing service,Digital printing service,700033,West Bengal Circle,Kolkata Region,South Kolkata Division,"Tollygunge HO, Indrani Park SO, TCRoad SO",+91 90517 25766,N/A,4.5,,"8A, Canal Rd, near Mahabirtala, opposite to previous Hero Service Centre, Mahabirtala, Kalabagan, New Alipore, Kolkata, West Bengal 700053","Mahabirtala, Kalabagan, New Alipore",22.5008357,88.3404596,ChIJt7GFTJ5xAjoRmdgtlS5vXZg,https://www.google.com/maps/place/?q=place_id:ChIJt7GFTJ5xAjoRmdgtlS5vXZg,part_313,2026-09-20 20:19:30
"Rainbow Communication - Flex, Digital | Kolkata",Flex and Banner Printing,Digital printing service,"Digital printing service, Commercial printer",700033,West Bengal Circle,Kolkata Region,South Kolkata Division,"Tollygunge HO, Indrani Park SO, TCRoad SO",+91 98300 32323,http://www.rainbowcommunication.in/,4.6,,"24A, Peary Mohan Roy Rd, Chetla, Kolkata, West Bengal 700027",Chetla,22.5154978,88.3370958,ChIJBSkNNrNwAjoR3QyGYhV9gLo,https://www.google.com/maps/place/?q=place_id:ChIJBSkNNrNwAjoR3QyGYhV9gLo,part_313,2026-09-20 20:19:30
