business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Ray Enterprise | Business Loan Agency | Loan Agency | Loan DSA in Kolkata | Personal Loan,Home Loan DSA and Loan Consultant,Loan agency,Loan agency,700046,West Bengal Circle,Kolkata Region,Kolkata East Division,"Gobinda Khatick Road SO, Abinash Chaowdhury Lane SO",N/A,N/A,5,,"3rd Floor, 11 A, Esplanade East, Esplanade, Chowringhee North, Bow Barracks, Kolkata, West Bengal 700069","Esplanade, Chowringhee North, Bow Barracks",22.565497699999998,88.3514811,ChIJVVVVlQl3AjoRrMBek7B4d_U,https://www.google.com/maps/place/?q=place_id:ChIJVVVVlQl3AjoRrMBek7B4d_U,part_313,2026-09-20 20:29:12
