business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Ecoder Infotech | Best SEO & Digital Marketing Company in Kolkata, India |",Local SEO Agencies,Website designer,Website designer,700048,West Bengal Circle,Kolkata Region,Kolkata East Division,"Sreebhumi SO, Patipukur SO, Sadhana Ausudhalaya Road SO",+91 62933 53055,https://ecoderinfotech.com/,5,,"35A, Ahiri, Motijheel Avenue, Motijheel, Amarpalli, Dum Dum, South Dumdum, Kolkata, West Bengal 700074","Motijheel, Amarpalli, Dum Dum",22.6227174,88.41121629999999,ChIJwWHfPpaf-DkRxxjTYd0D97I,https://www.google.com/maps/place/?q=place_id:ChIJwWHfPpaf-DkRxxjTYd0D97I,part_313,2026-09-20 20:30:54
