business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Brandistry - Digital Marketing Agency in Kolkata | Digital Marketing Agency Near Me,Social Media Marketing Agencies,Marketing agency,Marketing agency,700016,West Bengal Circle,Kolkata Region,Kolkata Central Division,"Park Street HO, Elliot Road SO, Madrassa SO",+91 89108 28507,http://www.brandistry.in/,4.7,11,"flat 2E, Shyam Kunj, 12 C, Lord Sinha Road, opposite Emami market |, next to Shikshayatan College, Elgin, Kolkata, West Bengal 700071",Elgin,22.543322999999997,88.3498618,ChIJA59hewp3AjoR63uETmqCMZc,https://www.google.com/maps/place/?q=place_id:ChIJA59hewp3AjoR63uETmqCMZc,part_312,2026-09-20 20:46:59
"Digital Ipsum | Mental Health Marketing Agency India | Psychologists, Therapists, Counselors",Social Media Marketing Agencies,Marketing agency,Marketing agency,700016,West Bengal Circle,Kolkata Region,Kolkata Central Division,"Park Street HO, Elliot Road SO, Madrassa SO",+91 95606 08594,https://digitalipsum.com/,4.2,32,"Everest House, 3B & C, 46C, Jawaharlal Nehru Rd, Kolkata, West Bengal 700071","Kankaria Estates, Park Street area",22.5465807,88.3482224,ChIJ2cA5RaN3AjoRJSF6_Ln1myM,https://www.google.com/maps/place/?q=place_id:ChIJ2cA5RaN3AjoRJSF6_Ln1myM,part_312,2026-09-20 20:47:00
