business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Sanatanaya International | LDPE Sheet Manufacturer | Tarpaulins | HDPE Sheets,Roofing Sheet Supplier,Manufacturer,Manufacturer,700024,West Bengal Circle,Kolkata Region,South Kolkata Division,"Garden Reach SO, TGRoad SO, KCMills SO",+91 83739 86025,http://sanatanayainternational.com/,4.2,,"bus stand, 1, Taratala Rd, Ram Nagar, Garden Reach, Kolkata, West Bengal 700024","Ram Nagar, Garden Reach",22.5410713,88.2940086,ChIJF9Couql5AjoRoxBcgrdlfb4,https://www.google.com/maps/place/?q=place_id:ChIJF9Couql5AjoRoxBcgrdlfb4,part_312,2026-09-20 20:53:26
