business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
More Supermarket (Gen 3),Multi-location Retail Chains,Supermarket,Supermarket,700127,West Bengal Circle,Kolkata Region,Barasat Division,Hridaypur SO,+91 99034 63990,https://moreretail.in/,3.9,113.0,"Masjid More, 177, Barrackpore - Barasat Rd, Barrackpore, Kolkata, West Bengal 700122","Navapalli, Anandapuri",22.7671657,88.3754009,ChIJQ9nWxkib-DkR5uS7eP51wB0,https://www.google.com/maps/place/?q=place_id:ChIJQ9nWxkib-DkR5uS7eP51wB0,part_315,2026-09-20 20:17:37,5683
ShopiGro,Multi-location Retail Chains,Grocery store,"Grocery store, Service establishment, Grocery delivery service, Indian grocery store",700127,West Bengal Circle,Kolkata Region,Barasat Division,Hridaypur SO,+91 70440 26027,http://www.shopigro.com/,4.9,11.0,"ShopiGro, 700127, India",700127,22.684597,88.442213,ChIJr-THl-yh-DkRQEBxTOqufEM,https://www.google.com/maps/place/?q=place_id:ChIJr-THl-yh-DkRQEBxTOqufEM,part_315,2026-09-20 20:17:37,5684
Laxmi Ganesh Varities,Multi-location Retail Chains,General store,General store,700127,West Bengal Circle,Kolkata Region,Barasat Division,Hridaypur SO,+91 62890 14794,N/A,4.3,6.0,"VILLPO HRIDAYPUR HRIDAYPUR, Kolkata, West Bengal 700121",Malir Math,22.7601791,88.3953214,ChIJJ7MSXg2b-DkR0U8WTA7Q23M,https://www.google.com/maps/place/?q=place_id:ChIJJ7MSXg2b-DkR0U8WTA7Q23M,part_315,2026-09-20 20:17:38,5685
J N Plaza Shopping Mall And Pink House Residential Hotel,Multi-location Retail Chains,Shopping mall,"Shopping mall, Resort hotel",700128,West Bengal Circle,Kolkata Region,Barasat Division,"Badu SO North 24 Parganas, Bhagyamantapur BO, Kirtipur BO",+91 98367 69706,N/A,4.0,429.0,"PFFH+2V7, Pioneer Park Rd, near Colony More, Rail Gate, Barasat, Kolkata, West Bengal 700124","Rail Gate, Barasat",22.72255,88.4796588,ChIJtXaGLQii-DkRtFWCF3g_C0M,https://www.google.com/maps/place/?q=place_id:ChIJtXaGLQii-DkRtFWCF3g_C0M,part_315,2026-09-20 20:18:24,9225
Reliance Smart Point,Multi-location Retail Chains,Store,Store,700129,West Bengal Circle,Kolkata Region,Barasat Division,"Madhyamgram SO, East Udayrajpur BO, Udayrajpur BO",+91 79081 89729,https://reliancesmartpoint.com/reliance-smart-point-jobs-2020/,4.1,,"MCQW+WJ4, New Barrackpur, Kolkata, West Bengal 700131",New Barrackpur,22.6897625,88.4465781,ChIJl7mCXuyf-DkRMViANwgkW2E,https://www.google.com/maps/place/?q=place_id:ChIJl7mCXuyf-DkRMViANwgkW2E,part_315,2026-09-20 20:19:09,11832
360 Commerce - The Cheapest Ecommerce,Multi-location Retail Chains,Software company,"Software company, E - Commerce Agency, E-commerce service, Service establishment",700129,West Bengal Circle,Kolkata Region,Barasat Division,"Madhyamgram SO, East Udayrajpur BO, Udayrajpur BO",N/A,https://www.360commerce.in/,5.0,,"360 Commerce - The Cheapest Ecommerce, 700129, India",700129,21.0680074,82.7525294,ChIJadYlG56f-DkROcPBzOTkrNY,https://www.google.com/maps/place/?q=place_id:ChIJadYlG56f-DkROcPBzOTkrNY,part_315,2026-09-20 20:19:09,11833
Retail Way,Multi-location Retail Chains,Supermarket,Supermarket,700130,West Bengal Circle,Kolkata Region,Barasat Division,"Madhyamgram Bazar SO, Korachandigarh BO, Taldharia Kapasia BO",+91 99101 49915,https://retailway.in/,5.0,,"Mez & 1st Floor, A83, Pocket D, Okhla Phase II, Okhla Industrial Estate, New Delhi, Delhi 110020","Pocket D, Okhla Phase II, Okhla Industrial Estate",28.5386293,77.26949259999999,ChIJg1AjEbrjDDkR646zdv-xQzU,https://www.google.com/maps/place/?q=place_id:ChIJg1AjEbrjDDkR646zdv-xQzU,part_315,2026-09-20 20:19:58,14810
ACTIVE NATION - Love Birds' Concern,Multi-location Retail Chains,Sportswear store,Sportswear store,700131,West Bengal Circle,Kolkata Region,Barasat Division,"Newbarrackpur SO, Aharampur BO, Kodalia Agapur BO",+91 98360 40307,N/A,5.0,725.0,"ground floor of, Bishnupriya Apartment, Durga Bari Rd, opposite of Rabindra Sayar Swimming Pool, New Barrackpur, Kolkata, West Bengal 700131",New Barrackpur,22.6901114,88.44666959999999,ChIJkS_OSuef-DkRGMBm-lBlMLw,https://www.google.com/maps/place/?q=place_id:ChIJkS_OSuef-DkRGMBm-lBlMLw,part_315,2026-09-20 20:20:42,16411
Krittika Electronics And Accessories,Multi-location Retail Chains,Cell phone accessory store,Cell phone accessory store,700131,West Bengal Circle,Kolkata Region,Barasat Division,"Newbarrackpur SO, Aharampur BO, Kodalia Agapur BO",+91 70039 25718,https://www.facebook.com/share/4ZEHPPS5AKy2c5dP/?mibextid=qi2Omg,5.0,18.0,"275/276, Ashutosh Mukherjee Rd, Chandra Pally, New Barrackpur, Kolkata, West Bengal 700131","Chandra Pally, New Barrackpur",22.6904807,88.4480445,ChIJY_UsRHKf-DkRNHesw2zcr0M,https://www.google.com/maps/place/?q=place_id:ChIJY_UsRHKf-DkRNHesw2zcr0M,part_315,2026-09-20 20:20:42,16412
Reliance Smart Point U505,Multi-location Retail Chains,Grocery store,Grocery store,700132,West Bengal Circle,Kolkata Region,Barasat Division,"Ganganagar SO North 24 Parganas, Ganti BO",+91 80010 27382,https://relianceretail.com/reliance-smart.html,3.6,,"JFV5+MVC, Gopalpur I, Narayanpur, Rajarhat, Kolkata, West Bengal 700136","Gopalpur I, Narayanpur, Rajarhat",22.644184,88.4596265,ChIJp-za-VCf-DkRHuJ_-_LA0xU,https://www.google.com/maps/place/?q=place_id:ChIJp-za-VCf-DkRHuJ_-_LA0xU,part_315,2026-09-20 20:21:30,17809
Vishal Mega Mart,Multi-location Retail Chains,Hypermarket,"Hypermarket, Baby clothing store, Clothing store, Grocery store, T-shirt store, Tuxedo shop",700132,West Bengal Circle,Kolkata Region,Barasat Division,"Ganganagar SO North 24 Parganas, Ganti BO",+91 93119 55743,https://stores.vishalmegamart.com/shopping-mart-narayanpur-north-24-parganas-30579/home?utm_source=GMB,3.9,,"Ramesh Mitra Road Narayanpur bazaar Near 217 bus stand, Kolkata, West Bengal 700136","Gopalpur I, Narayanpur, Rajarhat",22.645298,88.4607585,ChIJvfWyS7qf-DkRr-xDjuK57RE,https://www.google.com/maps/place/?q=place_id:ChIJvfWyS7qf-DkRr-xDjuK57RE,part_315,2026-09-20 20:21:30,17810
More Supermarket - James Residency Behala,Multi-location Retail Chains,Supermarket,Supermarket,700132,West Bengal Circle,Kolkata Region,Barasat Division,"Ganganagar SO North 24 Parganas, Ganti BO",+91 93040 36988,https://more.in/,4.1,1227.0,"James Residency Apartments, 1, Motilal Gupta Rd, Sakher Bazar, Behala, Kolkata, West Bengal 700008","Sakher Bazar, Behala",22.4820344,88.3165999,ChIJnZYP_3J6AjoRW20LfL_h2no,https://www.google.com/maps/place/?q=place_id:ChIJnZYP_3J6AjoRW20LfL_h2no,part_315,2026-09-20 20:21:30,17811
More Retail,Multi-location Retail Chains,Store,Store,700133,West Bengal Circle,Kolkata Region,Barasat Division,Michealnagar SO,+91 80 4687 0500,N/A,4.2,,"10, Camac St, Elgin, Kolkata, West Bengal 700071",Elgin,22.542876099999997,88.35147309999999,ChIJ__8DqBd3AjoRuiH1MGJsT3M,https://www.google.com/maps/place/?q=place_id:ChIJ__8DqBd3AjoRuiH1MGJsT3M,part_315,2026-09-20 20:22:11,19000
Reliance SMART Bazaar,Multi-location Retail Chains,Hypermarket,"Hypermarket, Appliance store, Beverage Store, Convenience store, Dairy store, Gourmet grocery store, Health food store, Home goods store, Indian grocery store, Produce market",700133,West Bengal Circle,Kolkata Region,Barasat Division,Michealnagar SO,+91 1800 891 0001,https://stores.reliancesmartbazaar.com/reliance-smart-bazaar-hypermarket-beliaghata-kolkata-282913/Home,4.1,,"Sealdah Commercial Complex, 01, near Beleghata Main Road, Vidyapati Setu, Sealdah, Entally, Kolkata, West Bengal 700014","Vidyapati Setu, Sealdah, Entally",22.5659451,88.36951719999999,ChIJVQ1YRFZ2AjoRTcg1N7_SkYk,https://www.google.com/maps/place/?q=place_id:ChIJVQ1YRFZ2AjoRTcg1N7_SkYk,part_315,2026-09-20 20:22:11,19001
Arun Saha Bagan Bari,Multi-location Retail Chains,Home goods store,Home goods store,700133,West Bengal Circle,Kolkata Region,Barasat Division,Michealnagar SO,N/A,N/A,4.6,,"700133, Madhyamgram Municipality Ward 17, Michael Nagar, Madhyamgram, Kolkata, West Bengal 700133","Madhyamgram Municipality Ward 17, Michael Nagar, Madhyamgram",22.6719437,88.4436214,ChIJMzjZNAOf-DkRaRqaMgdg-XA,https://www.google.com/maps/place/?q=place_id:ChIJMzjZNAOf-DkRaRqaMgdg-XA,part_315,2026-09-20 20:22:11,19002
DLF Newtown Heights Plaza,Multi-location Retail Chains,Shopping mall,Shopping mall,700135,West Bengal Circle,Kolkata Region,Barasat Division,"Rajarhat SO, Akandakeshari BO, Bagu BO",N/A,N/A,4.1,,"DLF New Town Heights, plaza, Action Area III, Newtown, Kolkata, West Bengal 700135","plaza, Action Area III, Newtown",22.5654762,88.5164691,ChIJPVPAtc0LAjoR4iQYPaNAP-I,https://www.google.com/maps/place/?q=place_id:ChIJPVPAtc0LAjoR4iQYPaNAP-I,part_315,2026-09-20 20:23:44,23732
Max - Unitech Downtown Mall,Multi-location Retail Chains,Shopping mall,Shopping mall,700135,West Bengal Circle,Kolkata Region,Barasat Division,"Rajarhat SO, Akandakeshari BO, Bagu BO",+91 85850 92334,https://stores.maxfashion.in/max-unitech-downtown-mall-new-town-shopping-centre-new-town-kolkata-105607/Home?utm_source=locator&utm_medium=googleplaces,4.6,,"No 1F, AA 3, Unitech Downtown Downtown Retail, Uniworld City, Newtown, West Bengal 700160","Uniworld City, Newtown",22.5587999,88.49595409999999,ChIJM8ES3yMLAjoR-3bTr3_foN8,https://www.google.com/maps/place/?q=place_id:ChIJM8ES3yMLAjoR-3bTr3_foN8,part_315,2026-09-20 20:23:44,23733
Day 2 Day Stationery Shop,Multi-location Retail Chains,Pen store,Pen store,700135,West Bengal Circle,Kolkata Region,Barasat Division,"Rajarhat SO, Akandakeshari BO, Bagu BO",N/A,N/A,4.5,61.0,"Plots No, BE/104, Street Number 174, BE Block(Newtown), Action Area 1B, Newtown, West Bengal 700163","BE Block(Newtown), Action Area 1B, Newtown",22.581799099999998,88.4711458,ChIJeSlwmj91AjoRO_2UTarwR9o,https://www.google.com/maps/place/?q=place_id:ChIJeSlwmj91AjoRO_2UTarwR9o,part_315,2026-09-20 20:23:45,23734
Kian X The Sports Hub,Multi-location Retail Chains,Sporting goods store,Sporting goods store,700135,West Bengal Circle,Kolkata Region,Barasat Division,"Rajarhat SO, Akandakeshari BO, Bagu BO",+91 76040 06067,https://kian-x-the-sports-hub.grexa.site/,5.0,38.0,"Signature Apartment, Indira Nagar, Majarhati, Newtown, Kolkata, West Bengal 700135","Indira Nagar, Majarhati, Newtown",22.632651799999998,88.4741438,ChIJDXKJOT-f-DkRCVnrGdkkZ5A,https://www.google.com/maps/place/?q=place_id:ChIJDXKJOT-f-DkRCVnrGdkkZ5A,part_315,2026-09-20 20:23:45,23735
Newtown computerised key maker,Multi-location Retail Chains,Key duplication service,Key duplication service,700135,West Bengal Circle,Kolkata Region,Barasat Division,"Rajarhat SO, Akandakeshari BO, Bagu BO",+91 89818 23717,N/A,4.9,181.0,"17, Newtown, near Shapoorji Bus Stop, Action Area III, Technocity, Newtown, Kolkata, West Bengal 700135","Action Area III, Technocity, Newtown",22.569952999999998,88.51673679999999,ChIJeXXpsfMLAjoRfRhWq6T1oXY,https://www.google.com/maps/place/?q=place_id:ChIJeXXpsfMLAjoRfRhWq6T1oXY,part_315,2026-09-20 20:23:45,23736
More Supermarket - Salt Lake Kolkata,Multi-location Retail Chains,Supermarket,"Supermarket, Grocery store",700135,West Bengal Circle,Kolkata Region,Barasat Division,"Rajarhat SO, Akandakeshari BO, Bagu BO",+91 81081 38000,https://more.in/,4.1,,"BB-26, 1st Cross Rd, BB Block, Sector 1, Bidhannagar, Kolkata, West Bengal 700064","BB Block, Sector 1, Bidhannagar",22.590329999999998,88.4006457,ChIJ7wYJkgp2AjoRwNwHT2llF7Q,https://www.google.com/maps/place/?q=place_id:ChIJ7wYJkgp2AjoRwNwHT2llF7Q,part_315,2026-09-20 20:23:46,23737
Deb Kumar Sports - YONEX Store,Multi-location Retail Chains,Sports Accessories Wholesaler,"Sports Accessories Wholesaler, Badminton court, Clothing supplier, Clothing Accessories Store, Sportswear store",700135,West Bengal Circle,Kolkata Region,Barasat Division,"Rajarhat SO, Akandakeshari BO, Bagu BO",N/A,N/A,4.1,,"175, Street Number 35, Action Area I, Newtown, West Bengal 700156","Action Area I, Newtown",22.5804367,88.45271869999999,ChIJ_fDwReR1AjoRh4KAuuXTiGw,https://www.google.com/maps/place/?q=place_id:ChIJ_fDwReR1AjoRh4KAuuXTiGw,part_315,2026-09-20 20:23:47,23738
