business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Raja Bazar Wholesale Market | Raja Bazar Rawalpindi | China Market | Wholesale Market | Raja Bazar Cloth Market Rawalpindi,Wholesale Market / Mandi,Wholesale market,"Wholesale market, Clothes and fabric wholesaler, Clothes market, Clothing store, Clothing wholesaler, Market, Supermarket, Wholesaler",713381,West Bengal Circle,South Bengal Region,Asansol Division,"Nutandanga SO, Amdahi BO, Gogla BO",0330 2000944,N/A,4.1,,"China Market, Raja Bazar, Naya Mohalla, Rawalpindi, 46000, Pakistan",Naya Mohalla,33.6078696,73.06463939999999,ChIJD4QH3zSV3zgRodQbbaipg7U,https://www.google.com/maps/place/?q=place_id:ChIJD4QH3zSV3zgRodQbbaipg7U,part_320,2026-09-20 20:37:48
