business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
"Dr. Kumudranjan Sarkar (MBBS, DO Ophthalmologist) |The Arogya|",Eye Clinic and Eye Hospital,Ophthalmologist,Ophthalmologist,713424,West bengal circle,South Bengal Region,Burdwan Division,"Burar BO, Golgram BO, Huria BO",N/A,N/A,1,,"168, RC Das Road, opposite to Bardhaman Nursing Home, Kalitala, Khosbagan, Bardhaman, West Bengal 713103","Kalitala, Khosbagan",23.246308799999998,87.86236029999999,ChIJNYK0ellJ-DkR8G_3H3qNxF4,https://www.google.com/maps/place/?q=place_id:ChIJNYK0ellJ-DkR8G_3H3qNxF4,part_320,2026-09-20 20:48:59
