business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Dulaar - Artisanal Mithai & Dine - in | Howrah,North Indian Restaurant,Restaurant,Restaurant,711206,West Bengal Circle,South Bengal Region,Howrah Division,Sapuipara SO,+91 74399 94900,N/A,4.7,118,"103/25, Foreshore Rd, Choura Bustee, Shibpur, Howrah, West Bengal 711102","Choura Bustee, Shibpur",22.564067899999998,88.3271393,ChIJtfXmLlR3AjoRPBzWySpmb6I,https://www.google.com/maps/place/?q=place_id:ChIJtfXmLlR3AjoRPBzWySpmb6I,part_316,2026-09-20 20:23:32
