business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Testy & Yummi | Cloud Kitchen | Take Away,Cloud Kitchen,Food court,"Food court, Fast food restaurant",712104,West Bengal Circle,South Bengal Region,Hooghly North Division,"Sahaganj SO, Keotalatbagan SO",+91 62895 24002,https://www.facebook.com/tastyandyammy?mibextid=ZbWKwL,4.8,6,"Shop-3, Ray Gali, Khamarpara Bakul Tala, Bansberia, Chinsurah, West Bengal 712502","Khamarpara Bakul Tala, Bansberia",22.9472722,88.3997323,ChIJq_939KiT-DkRo0GFHyExE1M,https://www.google.com/maps/place/?q=place_id:ChIJq_939KiT-DkRo0GFHyExE1M,part_316,2026-09-20 20:45:53
