business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
The Heritage Travels Group - Kolkata | Best Travel Agency in Kolkata,Tour and Travel Operator,Tour operator,Tour operator,711308,West Bengal Circle,South Bengal Region,Howrah Division,Chengail SO,+91 97333 84194,https://theheritagetravels.in/,,,"Fuleswar, Uluberia, Howrah, West Bengal 711316","Fuleswar, Uluberia",22.4777278,88.11342259999999,ChIJEcjWraqHAjoRjevjKFHlHZk,https://www.google.com/maps/place/?q=place_id:ChIJEcjWraqHAjoRjevjKFHlHZk,part_316,2026-09-20 20:30:32
