business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Kitchen World Home Appliance-Kitchen Chimney In Hooghly|Chinsurah,Cloud Kitchen,Kitchen furniture store,"Kitchen furniture store, Appliance store, Kitchen supply store",712103,West Bengal Circle,South Bengal Region,Hooghly North Division,"Hooghly SO, BIKRAMNAGORE BALI BO, Rabindranagar BO",+91 90624 26963,N/A,4.4,,"Buno Kalitala, Mongla Apartment, Mahatma Gandhi Rd, near bonokalitala temple, Shilbagan, Chinsurah R S, Chinsurah, West Bengal 712101","Shilbagan, Chinsurah R S",22.8862527,88.3854266,ChIJPyFIG6eR-DkRE_h6Lh43tFg,https://www.google.com/maps/place/?q=place_id:ChIJPyFIG6eR-DkRE_h6Lh43tFg,part_316,2026-09-20 20:45:20
