business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Best Digital Marketing Services in Kolkata | Digital Marketer | MDMS Digital,Social Media Marketing Agencies,Internet marketing service,"Internet marketing service, Service establishment",712101,West Bengal Circle,South Bengal Region,Hooghly North Division,"Chinsurah HO, Chinsurah Bazar SO, Chinsurah Court SO",+91 98779 08940,https://mdmsmarketing.com/,5,1,"Best Digital Marketing Services in Kolkata | Digital Marketer | MDMS Digital, 712101, India",712101,21.0680074,82.7525294,ChIJZ3jp7_JsNwgRIG-Lqm7kjvk,https://www.google.com/maps/place/?q=place_id:ChIJZ3jp7_JsNwgRIG-Lqm7kjvk,part_316,2026-09-20 20:44:35
