business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Srijit Enterprise,Courier and Cargo Service,Courier service,Courier service,711403,West Bengal Circle,South Bengal Region,Howrah Division,"Bankra SO, Munshidanga BO",+91 98044 46635,N/A,,,"J786+7Q4, Salap, School, Battala, Domjur, Howrah, West Bengal 711409","Battala, Domjur",22.6156273,88.2619589,ChIJ553HkguC-DkRK6RtZYfjeVM,https://www.google.com/maps/place/?q=place_id:ChIJ553HkguC-DkRK6RtZYfjeVM,part_316,2026-09-20 20:38:09
"V-Trans - Alampur Branch | Howrah, West Bengal | Logisctics Services",Courier and Cargo Service,Shipping service,"Shipping service, Logistics service, Warehouse",711403,West Bengal Circle,South Bengal Region,Howrah Division,"Bankra SO, Munshidanga BO",+91 98701 40141,https://branches.vtransgroup.com/v-trans-alampur-branch-howrah-west-bengal-logisctics-services-logistics-services-pakuria-howrah-560895/Home?utm_source=locator&utm_medium=googleplaces,,,"Ground Floor, Salasar Dham, near Pakuria, Bura Bazar, Bankra, Pakuria, Howrah, West Bengal 711409","Bura Bazar, Bankra",22.5957689,88.2636394,ChIJy5KzQHl5AjoRFJ6FCmuRHV4,https://www.google.com/maps/place/?q=place_id:ChIJy5KzQHl5AjoRFJ6FCmuRHV4,part_316,2026-09-20 20:38:09
"V-Xpress - Haldia Branch | Howrah, West Bengal | Express Logistics Solutions",Courier and Cargo Service,Shipping service,"Shipping service, Logistics service, Warehouse",711403,West Bengal Circle,South Bengal Region,Howrah Division,"Bankra SO, Munshidanga BO",+91 98702 42243,https://branches.vxpress.in/v-xpress-haldia-branch-howrah-west-bengal-express-logistics-solutions-logistics-services-haldia-east-midnapore-570831/Home?utm_source=locator&utm_medium=googleplaces,,,"Kanjanchak, Durgachak, Block D, Plot No 29, Bura Bazar, Bankra, Haldia, Howrah, West Bengal 721602","Bura Bazar, Bankra",22.5957689,88.263639,ChIJT0h_rjh5AjoRRjoQEW_mroc,https://www.google.com/maps/place/?q=place_id:ChIJT0h_rjh5AjoRRjoQEW_mroc,part_316,2026-09-20 20:38:09
