business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Nandan Jewellers Kamarpukur | Best Jewellery Showroom | Hallmark Gold & Diamonds,Gold and Diamond Jewellery Showroom,Jewelry store,Jewelry store,712602,West Bengal Circle,South Bengal Region,Hooghly North Division,"Chandur SO Hooghly, Bajua BO, Bhadur BO",+91 62902 54412,https://nandonjewellers.in/,4.9,176,"SH6, Kamarpukur, West Bengal 712612",712602,22.8955014,87.6606506,ChIJJadL7VMZ-DkRMNO0KQhljlU,https://www.google.com/maps/place/?q=place_id:ChIJJadL7VMZ-DkRMNO0KQhljlU,part_318,2026-09-20 20:31:43
