business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Quick Sales and Services | Water Purifiers | RO UV Alkaline Industrial Commercial Water Purifiers |,RO Water Purifier Sales and Service,Water Filter Supplier,"Water Filter Supplier, Appliance repair service",713214,West Bengal Circle,South Bengal Region,Asansol Division,"Durgapur CRPF Camp SO, Amrabati SO",+91 91362 25480,N/A,4.9,45,"Room no.13, Prathmesh Darshan Society, Katrap, Ambedkar Chauk, Badlapur East, Badlapur, Maharashtra 421503",Katrap,19.1625208,73.22777289999999,ChIJhzu5SpXt5zsR5jPl3lR2ZIE,https://www.google.com/maps/place/?q=place_id:ChIJhzu5SpXt5zsR5jPl3lR2ZIE,part_319,2026-09-20 20:34:29
