business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Lupin Diagnostics | Pathology Lab & Full Body Checkup in Bidhan Nagar,Diagnostic Center,Diagnostic center,"Diagnostic center, Blood testing service, Laboratory, Medical laboratory, Pathologist",713212,West bengal circle,South Bengal Region,Asansol Division,"Amlajora BO, Bamunara BO, Burdwan Arrah BO",+91 74001 69631,https://www.lupindiagnostics.com/centers-locator/west-bengal/durgapur/pathology-lab-bidhannagar-84733,5,,"26/167, Sec-2c, P.S, New Township, Bidhannagar, Durgapur, West Bengal 713212","P.S, New Township, Bidhannagar",23.564044,87.4116564,ChIJtZSX7AVl9zkRLqK9Sy2hXNs,https://www.google.com/maps/place/?q=place_id:ChIJtZSX7AVl9zkRLqK9Sy2hXNs,part_319,2026-09-20 20:33:00
