business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Niladri Trading: Atta Chakki | Besan | Chal Guri (Rice flour) | Sattu,Flour Mill,Flour mill,Flour mill,712204,West Bengal Circle,South Bengal Region,Hooghly South Division,Chatra SO Hooghly,N/A,N/A,,,"77, Chatra Musalmanpara Rd, Chhatuganj, Sheoraphuli, Kolkata, West Bengal 712223","Chhatuganj, Sheoraphuli",22.7728969,88.33089149999999,ChIJDykYcleb-DkR6FK0UBT0Xdk,https://www.google.com/maps/place/?q=place_id:ChIJDykYcleb-DkR6FK0UBT0Xdk,part_317,2026-09-20 20:30:11
