business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
OM Physiotherapy & Rehabilitation || Best Physiotherapy Center in and around Howrah,Therapy Center,Physiotherapist,Physiotherapist,712311,West Bengal Circle,South Bengal Region,Hooghly South Division,"Dankuni SO, Mrigala BO, Garalgacha BO",N/A,N/A,4.9,7,"Baruapara, Rajchandrapur, Bally, Howrah, West Bengal 711227","Rajchandrapur, Bally",22.6505314,88.3224218,ChIJpyAvVESD-DkR0UntmeevtpE,https://www.google.com/maps/place/?q=place_id:ChIJpyAvVESD-DkR0UntmeevtpE,part_317,2026-09-20 20:44:55
