business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Astha Diagnostic Center,Diagnostic Center,Medical laboratory,Medical laboratory,712146,West Bengal Circle,South Bengal Region,Hooghly North Division,"Ilsobamondalai SO, Arjuna BO, Baharkuli BO",+91 91530 95133,N/A,4.7,6.0,"Post Office Ln, Pandua, West Bengal 712149",712146,23.070211699999998,88.2742828,ChIJMRQD6cXz-DkRJsNQcbiDeCc,https://www.google.com/maps/place/?q=place_id:ChIJMRQD6cXz-DkRJsNQcbiDeCc,part_317,2026-09-20 20:24:38
Pandua Diagonestic centre,Diagnostic Center,Diagnostic center,Diagnostic center,712146,West Bengal Circle,South Bengal Region,Hooghly North Division,"Ilsobamondalai SO, Arjuna BO, Baharkuli BO",N/A,N/A,,,"37FM+G5F, Pandua, West Bengal 712149",712146,23.073812699999998,88.2829259,ChIJ3ZzVKQDz-DkRkyutkAI0Vdw,https://www.google.com/maps/place/?q=place_id:ChIJ3ZzVKQDz-DkRkyutkAI0Vdw,part_317,2026-09-20 20:24:38
Beena Diagnostic Collection Centre,Diagnostic Center,Diagnostic center,Diagnostic center,712146,West Bengal Circle,South Bengal Region,Hooghly North Division,"Ilsobamondalai SO, Arjuna BO, Baharkuli BO",+91 83718 69196,N/A,5.0,1.0,"RADHARANI GIRLS HIGH SCHOOL, NA PANDUA, near PANDUA, Namajgram, HOOGHLY, West Bengal 712149",712146,23.0682156,88.2697412,ChIJJYCfT0nz-DkR5dPLBAUVW-g,https://www.google.com/maps/place/?q=place_id:ChIJJYCfT0nz-DkR5dPLBAUVW-g,part_317,2026-09-20 20:24:38
Agilus diagnostics,Diagnostic Center,Diagnostic center,Diagnostic center,712146,West Bengal Circle,South Bengal Region,Hooghly North Division,"Ilsobamondalai SO, Arjuna BO, Baharkuli BO",+91 86095 37457,N/A,5.0,3.0,"Khanyan Station Rd, near Chowmatha, Khanyan, West Bengal 712147",712146,23.052077399999998,88.3165965,ChIJ9QH0MK3z-DkRxiGLYU8W_M0,https://www.google.com/maps/place/?q=place_id:ChIJ9QH0MK3z-DkRxiGLYU8W_M0,part_317,2026-09-20 20:24:38
PARTHA DIAGNOSTIC CENTER,Diagnostic Center,Diagnostic center,Diagnostic center,712146,West Bengal Circle,South Bengal Region,Hooghly North Division,"Ilsobamondalai SO, Arjuna BO, Baharkuli BO",+91 70768 41175,N/A,,,"near Kalna - Pandua Road, More G, T Road, Pandua, West Bengal 712149","More G, T Road",23.0755004,88.2797253,ChIJbY_QxOvz-DkRvo8dBCzdiFE,https://www.google.com/maps/place/?q=place_id:ChIJbY_QxOvz-DkRvo8dBCzdiFE,part_317,2026-09-20 20:24:38
Unique Pathological Laboratory,Diagnostic Center,Diagnostic center,Diagnostic center,712146,West Bengal Circle,South Bengal Region,Hooghly North Division,"Ilsobamondalai SO, Arjuna BO, Baharkuli BO",+91 99322 51044,N/A,4.8,8.0,"Munshi Market, Opp Kalna More Lane, Near BSNL telephone Exchange, Pandua, West Bengal 712149",712146,23.076051,88.279207,ChIJgw_7wtHz-DkRs7-_DYu2bZo,https://www.google.com/maps/place/?q=place_id:ChIJgw_7wtHz-DkRs7-_DYu2bZo,part_317,2026-09-20 20:24:38
New pulse diagnostic centre,Diagnostic Center,Diagnostic center,Diagnostic center,712146,West Bengal Circle,South Bengal Region,Hooghly North Division,"Ilsobamondalai SO, Arjuna BO, Baharkuli BO",N/A,N/A,,,"37GH+GJ7, Kalna - Pandua Rd, Pandua, West Bengal 712149",712146,23.0763045,88.27906709999999,ChIJG8DQLSrz-DkRse3uLQBK0so,https://www.google.com/maps/place/?q=place_id:ChIJG8DQLSrz-DkRse3uLQBK0so,part_317,2026-09-20 20:24:38
Sourav Saha (Home Blood Collection),Diagnostic Center,Diagnostic center,Diagnostic center,712146,West Bengal Circle,South Bengal Region,Hooghly North Division,"Ilsobamondalai SO, Arjuna BO, Baharkuli BO",N/A,N/A,,,"Vivekananda Nagar, Pandua, West Bengal 712149",Vivekananda Nagar,23.071865199999998,88.2839523,ChIJv5H1sEXz-DkRlCohnkWE0TU,https://www.google.com/maps/place/?q=place_id:ChIJv5H1sEXz-DkRlCohnkWE0TU,part_317,2026-09-20 20:24:38
PAL DIAGNOSTIC CENTRE,Diagnostic Center,Diagnostic center,Diagnostic center,712146,West Bengal Circle,South Bengal Region,Hooghly North Division,"Ilsobamondalai SO, Arjuna BO, Baharkuli BO",N/A,N/A,5.0,1.0,"379C+4MQ, Namajgram, West Bengal 712149",712146,23.067826,88.2717469,ChIJZapMEwDz-DkRiOCNIONZPZQ,https://www.google.com/maps/place/?q=place_id:ChIJZapMEwDz-DkRiOCNIONZPZQ,part_317,2026-09-20 20:24:38
"Assure Diagnostics and Care, a authorized Thyrocare collection point.",Diagnostic Center,Blood testing service,Blood testing service,712146,West Bengal Circle,South Bengal Region,Hooghly North Division,"Ilsobamondalai SO, Arjuna BO, Baharkuli BO",+91 62909 52736,N/A,4.7,6.0,"Electric office, Shop 16, Vivekananda Market and Residence, Pundooah Station Rd, near Pandua, Vivekananda Nagar, West Bengal 712149",Vivekananda Nagar,23.0731073,88.2861709,ChIJ2bfHA7Hz-DkRa_VGxymvDmI,https://www.google.com/maps/place/?q=place_id:ChIJ2bfHA7Hz-DkRa_VGxymvDmI,part_317,2026-09-20 20:24:38
Disha diagnostic centre,Diagnostic Center,Diagnostic center,Diagnostic center,712146,West Bengal Circle,South Bengal Region,Hooghly North Division,"Ilsobamondalai SO, Arjuna BO, Baharkuli BO",N/A,N/A,,,"37GH+CW8, Kalna more, Pandua, West Bengal 712149",712146,23.076041399999998,88.2798151,ChIJwT2hDgDz-DkRGPN2mjUUeTw,https://www.google.com/maps/place/?q=place_id:ChIJwT2hDgDz-DkRGPN2mjUUeTw,part_317,2026-09-20 20:24:38
MT Kusal Das ( MLT & Home Blood Collector),Diagnostic Center,Medical Center,Medical Center,712146,West Bengal Circle,South Bengal Region,Hooghly North Division,"Ilsobamondalai SO, Arjuna BO, Baharkuli BO",+91 81164 37945,N/A,5.0,4.0,"Ekchaka, Bahar kuli, Purba Bardhaman, Para, Ek Chaka, Kalna, West Bengal 712146",Para,23.178371499999997,88.34530649999999,ChIJX9xXC7Dv-DkRDRC-zYA-_Gc,https://www.google.com/maps/place/?q=place_id:ChIJX9xXC7Dv-DkRDRC-zYA-_Gc,part_317,2026-09-20 20:24:38
"LifeCell Diagnostics - Pandua, Hooghly",Diagnostic Center,Diagnostic center,Diagnostic center,712146,West Bengal Circle,South Bengal Region,Hooghly North Division,"Ilsobamondalai SO, Arjuna BO, Baharkuli BO",+91 80166 77383,https://www.lifecell.in/nearbylabs/lifecell-diagnostics-pandua-hooghly-lab-139,,,"Pundooah Station Rd, Sekhpukur, Pandua, West Bengal 712149",Sekhpukur,23.0709001,88.2712835,ChIJiUrZA5vz-DkRFsF7ygaQYTs,https://www.google.com/maps/place/?q=place_id:ChIJiUrZA5vz-DkRFsF7ygaQYTs,part_317,2026-09-20 20:24:38
BLOOD CALECTION CENTER,Diagnostic Center,Diagnostic center,Diagnostic center,712146,West Bengal Circle,South Bengal Region,Hooghly North Division,"Ilsobamondalai SO, Arjuna BO, Baharkuli BO",+91 97320 51636,N/A,5.0,,"Primary School, NA Kutubmahal,Near Bhaira, Pandua, West Bengal 712149",712146,23.0564563,88.2563662,ChIJTXdcWrrz-DkRfe8y9fMbs2U,https://www.google.com/maps/place/?q=place_id:ChIJTXdcWrrz-DkRfe8y9fMbs2U,part_317,2026-09-20 20:24:38
