business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Digital Marketer Aishik | video editing | videography | photography | pre wedding videography,Corporate Event Planner,Video editing service,"Video editing service, Marketing agency",712403,West Bengal Circle,South Bengal Region,Hooghly South Division,"Haripal SO, Basuri BO, Dalapatipur BO",+91 70293 97541,https://aishik.framer.website/,5,,"Mandaran Dilakash, West Bengal 712404",712403,22.7171722,88.02822359999999,ChIJM87I6U97-DkR76VQZKTSCg8,https://www.google.com/maps/place/?q=place_id:ChIJM87I6U97-DkR76VQZKTSCg8,part_317,2026-09-20 20:46:47
