business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Colormax Decor - Retail Branding Agency in Kolkata | Signage | Digital Print | POSM | Exibition Stalls,Advertisement Agency,Advertising agency,"Advertising agency, Display stand manufacturer, Sign shop",712139,West Bengal Circle,South Bengal Region,Hooghly South Division,"Mankundu SO, Mankundu GovtColony BO",+91 98300 08419,https://colormaxdecor.com/,4.9,7,"Bus stand, 111/1, Barrackpore Trunk Rd, opposite INDIAN STATISTICAL INSTITUTE, Dunlop, Saket Nagar, Dunlop, Baranagar, Kolkata, Baranagar, West Bengal 700108","Dunlop, Saket Nagar, Dunlop, Baranagar",22.6490921,88.3783462,ChIJxwBFmsWd-DkR267cNdK93yE,https://www.google.com/maps/place/?q=place_id:ChIJxwBFmsWd-DkR267cNdK93yE,part_317,2026-09-20 20:24:26
