business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
JS Enterprises | Best Crane Kolkata | Nearby Crane Service Kolkata | Hydra Crane Service | Best Farana Hydra | Best Price,Crane and Towing Service,Crane service,Crane service,712232,West Bengal Circle,South Bengal Region,Hooghly South Division,Bhadrakali SO,+91 93300 83400,https://www.craneservicekolkata.in/,4.6,11,"20, Sagar Datta Ghat Rd, Kamarhati, Ariadaha, Kolkata, West Bengal 700057","Kamarhati, Ariadaha",22.6735609,88.3654966,ChIJ-9zaPsud-DkRj1GNc_U1j_w,https://www.google.com/maps/place/?q=place_id:ChIJ-9zaPsud-DkRj1GNc_U1j_w,part_317,2026-09-20 20:33:06
