business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at,s_no
ICTE Academy Computer Centre,Computer Training Institute,Education center,Education center,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 89102 76792,N/A,4.9,,"4C, Northern Ave, Near SBI Bank, Paikpara First Row, Paikpara, Branch, Kolkata, West Bengal 700037","Paikpara First Row, Paikpara",22.6122767,88.3861423,ChIJ1zsUj_ad-DkRFAl74-JtekA,https://www.google.com/maps/place/?q=place_id:ChIJ1zsUj_ad-DkRFAl74-JtekA,part_313,2026-09-20 20:17:19,5010
Aptech Learning - Computer Training Center Lake town,Computer Training Institute,Computer training school,"Computer training school, Accounting school, Training center",700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 78909 88777,http://www.aptechlaketown.in/,4.8,,"ground floor, UCO BANK, LALIT PLAZA, 333/M/2, Jessore Rd, near KALINDI, Kalindi Housing Estate, BUSSTOP, Kolkata, South Dumdum, West Bengal 700089","Kalindi Housing Estate, BUSSTOP",22.6097862,88.3995956,ChIJAQAAMAB2AjoRn2Et9CIO1Ew,https://www.google.com/maps/place/?q=place_id:ChIJAQAAMAB2AjoRn2Et9CIO1Ew,part_313,2026-09-20 20:17:19,5011
Webel Computer Training Institute,Computer Training Institute,Coaching Center,"Coaching Center, Education center, Studying center, Tutoring service",700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 79807 30178,N/A,4.8,,"5/14/5, Sinthee, Kolkata, West Bengal 700050",Sinthee,22.6278166,88.3852897,ChIJSWhEQ-yd-DkR-gEKep3C4PE,https://www.google.com/maps/place/?q=place_id:ChIJSWhEQ-yd-DkR-gEKep3C4PE,part_313,2026-09-20 20:17:19,5012
Introduction computer centre,Computer Training Institute,Computer training school,"Computer training school, Coaching Center, Educational institution, English language school, Training center",700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 91430 48483,https://introductionitacademy.com/,4.7,,"25/ 7,NORTHERN AVENUE, Dum Dum Rd, Paikpara, Kolkata, West Bengal 700037","Gangulipara, Paikpara",22.6149237,88.3870335,ChIJwwf_f_ad-DkRjc9m3lVp2i4,https://www.google.com/maps/place/?q=place_id:ChIJwwf_f_ad-DkRjc9m3lVp2i4,part_313,2026-09-20 20:17:19,5013
Institute Of Intellectual Information,Computer Training Institute,Computer training school,"Computer training school, Education center, Educational institution, Software Training Institute, Training center",700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 96741 22138,http://icubelearning.com/,4.9,,"68/62 B Jessore Road Amarpally, Nagerbazar, Dum Dum, Kolkata, West Bengal 700074","Devendra Nagar, Nagerbazar, Dum Dum",22.618686999999998,88.41078879999999,ChIJieI1rgSe-DkRAAxTNSTenO4,https://www.google.com/maps/place/?q=place_id:ChIJieI1rgSe-DkRAAxTNSTenO4,part_313,2026-09-20 20:17:19,5014
Advanced Computer Training and Education,Computer Training Institute,College,College,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 89818 88729,https://advancedcomputertraining.co.in/,5.0,,"5/57, Dakshindari Rd, Nehru Colony, Ultadanga, Kolkata, South Dumdum, West Bengal 700048","Nehru Colony, Ultadanga",22.5962058,88.39372019999999,ChIJKfU9Og52AjoRs9FpuQKZE_4,https://www.google.com/maps/place/?q=place_id:ChIJKfU9Og52AjoRs9FpuQKZE_4,part_313,2026-09-20 20:17:19,5015
"EDU ADVANCE COMPUTER INSTITUTE( java, c++)",Computer Training Institute,Education center,Education center,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 98047 83673,N/A,4.9,,"104/2, Swamiji Sarani Rd, Goalabagan Rd, Patipukur, South Dumdum, Kolkata, West Bengal 700048","Basak Bagan, Patipukur",22.6108267,88.3976136,ChIJzaoo77N3AjoRgtanU-oXM-M,https://www.google.com/maps/place/?q=place_id:ChIJzaoo77N3AjoRgtanU-oXM-M,part_313,2026-09-20 20:17:19,5016
Centre Sinthi Youth Computer Training Center,Computer Training Institute,Education center,Education center,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 98045 37954,http://centresinthiyctc.com/,4.9,,"4/2 Centre Sinthi Road Biswanath Colony, Sinthi, Dum Dum Junction, Kolkata, West Bengal 700050","Biswanath Colony, Dum Dum Junction",22.625398399999998,88.39084419999999,ChIJpShkcJSd-DkRpArZw5bti6A,https://www.google.com/maps/place/?q=place_id:ChIJpShkcJSd-DkRpArZw5bti6A,part_313,2026-09-20 20:17:19,5017
ACADEMIA Computer Training Institute,Computer Training Institute,Computer training school,Computer training school,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 98306 69917,N/A,4.9,,"5, 12, Dum Dum Rd, Dum Dum, Kolkata, West Bengal 700030",Dum Dum,22.6199935,88.38926099999999,ChIJudHueWud-DkRF3o9MACIR9I,https://www.google.com/maps/place/?q=place_id:ChIJudHueWud-DkRF3o9MACIR9I,part_313,2026-09-20 20:17:19,5018
Udaan Computer Training,Computer Training Institute,Training center,Training center,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 78902 81103,N/A,5.0,,"shil colony, 105/17, Dum Dum Rd, Jheel Bagan, Dum Dum, Kolkata, West Bengal 700074","Jheel Bagan, Dum Dum",22.6213475,88.39618519999999,ChIJMyjvFIad-DkRi3J1Pn5BwPU,https://www.google.com/maps/place/?q=place_id:ChIJMyjvFIad-DkRi3J1Pn5BwPU,part_313,2026-09-20 20:17:19,5019
Brainware Computer Academy,Computer Training Institute,Software Training Institute,"Software Training Institute, Accounting school, Association / Organization, Education center, Educational institution, English language school, Graphic designer, Institute of technology, Training center, Vocational school",700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 98309 36993,https://brainware-baguiati.com/,4.4,,"Bus Stand, Baguiati Centre H/H-7, Aswininagar, Nr 44, on 44, Baguihati Main Rd, next to Canara Bank, Crossing, Baguiati, Kolkata, West Bengal 700159","Crossing, Baguiati",22.610394,88.4284189,ChIJq6qqaoZ1AjoRlwYiK8EsJrU,https://www.google.com/maps/place/?q=place_id:ChIJq6qqaoZ1AjoRlwYiK8EsJrU,part_313,2026-09-20 20:17:19,5020
A.K INFOTECH COMPUTER ACADEMY,Computer Training Institute,Training center,"Training center, Computer consultant, Education center",700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",N/A,N/A,4.0,,"35 Neel Apartment Nager Bazar Jashor Road, Dum Dum, Kolkata, West Bengal 700074","Tanwar Colony, Bahiragath Colony, Jawpur, Dum Dum",22.6202699,88.3969039,ChIJj-Hq-kad-DkRuwzDV5GmYis,https://www.google.com/maps/place/?q=place_id:ChIJj-Hq-kad-DkRuwzDV5GmYis,part_313,2026-09-20 20:17:19,5021
Classic Computer Training Centre- Dumdum,Computer Training Institute,Software Training Institute,Software Training Institute,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 90386 89354,https://classiccomputer.co.in/,5.0,,"105, 49, Dum Dum Rd, Daga Colony, Bahiragath Colony, Seal Colony, Dum Dum, Kolkata, West Bengal 700074","Daga Colony, Bahiragath Colony, Seal Colony, Dum Dum",22.6190717,88.3985761,ChIJZ7HgHz-d-DkRYS1gSkKLAM8,https://www.google.com/maps/place/?q=place_id:ChIJZ7HgHz-d-DkRYS1gSkKLAM8,part_313,2026-09-20 20:17:19,5022
South Dum Dum Youth Computer Centre,Computer Training Institute,Computer training school,Computer training school,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 80174 46689,N/A,4.3,,"Dum Dum Rd, Melabagan Estate, Lakshminagar, Dum Dum, Kolkata, West Bengal 700074","Melabagan Estate, Lakshminagar, Dum Dum",22.621878,88.40495,ChIJHQH8agWe-DkRed7Zqui8QpU,https://www.google.com/maps/place/?q=place_id:ChIJHQH8agWe-DkRed7Zqui8QpU,part_313,2026-09-20 20:17:19,5023
"CloudNet - IT Software, Hardware Networking, CCNA CCNP CCIE, MCSE, RHCE, AWS & Azure Cloud Institute in Kolkata",Computer Training Institute,Software Training Institute,"Software Training Institute, After school program, Computer networking service, Computer training school, Engineering school, Graphic designer, Training center, Website designer",700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 98316 97980,http://www.cloudnetindia.com/,4.3,,"2nd Floor, 48, Roy Mallick Colony, Ghughudanga, Dum Dum, Kolkata, West Bengal 700030","Roy Mallick Colony, Ghughudanga, Dum Dum",22.619520899999998,88.3946423,ChIJ5SQ36413AjoRz2SFAc39kzU,https://www.google.com/maps/place/?q=place_id:ChIJ5SQ36413AjoRz2SFAc39kzU,part_313,2026-09-20 20:17:19,5024
Study Solution Technical Institute[A Unit of The Study Solution Foundation],Computer Training Institute,Training center,"Training center, Coaching Center, Institute of technology, Education center",700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 98365 88101,https://www.thestudysolution.in/,4.8,,"104/C, KC Ghosh Rd, Sinthee, Kolkata, West Bengal 700050",Sinthee,22.628847399999998,88.38833029999999,ChIJ2esYyO6d-DkRtg7Eh8KsbjA,https://www.google.com/maps/place/?q=place_id:ChIJ2esYyO6d-DkRtg7Eh8KsbjA,part_313,2026-09-20 20:17:19,5025
"KB Computer Classes(C++,Java, Python & AI)",Computer Training Institute,Coaching Center,Coaching Center,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 94331 75064,N/A,5.0,,"30/54, Atapara Ln, Atapara, Sinthee, Baranagar, West Bengal 700050","Atapara, Sinthee",22.6314696,88.39086259999999,ChIJyTQAlOid-DkRXTLhbIpshww,https://www.google.com/maps/place/?q=place_id:ChIJyTQAlOid-DkRXTLhbIpshww,part_313,2026-09-20 20:17:19,5026
Evergreen Hi-Tech Computer Institute,Computer Training Institute,Coaching Center,Coaching Center,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",N/A,N/A,4.9,,"J-64/6, Fatepur Village, Garden Reach, Kolkata, West Bengal 700024","Fatepur Village, Garden Reach",22.541811,88.28876,ChIJp2SVmKF5AjoRBpXrjysy6ik,https://www.google.com/maps/place/?q=place_id:ChIJp2SVmKF5AjoRBpXrjysy6ik,part_313,2026-09-20 20:17:19,5027
GARDEN REACH MODERN INFOTECH COMPUTER INSTITUTE,Computer Training Institute,Education center,Education center,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 98754 32696,N/A,4.9,,"Q-20/A, Akra road, Deewan Bagan Ln, near Begum Masjid, P.S, Metiabruz, Kolkata, West Bengal 700024","P.S, Metiabruz",22.549081299999997,88.2817002,ChIJs1AS7Zt5AjoRTgrH5ZCo8AQ,https://www.google.com/maps/place/?q=place_id:ChIJs1AS7Zt5AjoRTgrH5ZCo8AQ,part_313,2026-09-20 20:17:19,5028
ESP COMPUTER AND STUDY CENTRE,Computer Training Institute,Education center,Education center,700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 33 3584 9751,https://sites.google.com/view/espcomputerandstudycentre,5.0,,"No. 1, Airport gate, 473, PK Guha Rd, near Welcome Gym, Arabinda Sarani, Rajbari, Dum Dum, Kolkata, West Bengal 700028","Arabinda Sarani, Rajbari, Dum Dum",22.643351799999998,88.4281287,ChIJKUYnUDOf-DkRBPHmURPspHo,https://www.google.com/maps/place/?q=place_id:ChIJKUYnUDOf-DkRBPHmURPspHo,part_313,2026-09-20 20:17:19,5029
"Oxford Global Academy of Excellence | Coding, Python, Ethical Hacking, Spoken English, Spanish, Tally, Computer Training",Computer Training Institute,Software Training Institute,"Software Training Institute, English language school",700030,West Bengal Circle,Kolkata Region,Kolkata North Division,"Ghugudanga SO, Purba Sinthee SO, Sethbagan SO",+91 87778 30039,https://oxfordedulife.com/,4.8,,"1B, Sree Panchami Building Madhusudhan Banerjee Road(M.B. Road, Station Platform 4, beside Belgharia, Belghoria, Kolkata, West Bengal 700056","Block 1, Jatindas Nagar, Belghoria",22.660516599999998,88.3900625,ChIJOWwk5jKc-DkRbZSqxyX63fw,https://www.google.com/maps/place/?q=place_id:ChIJOWwk5jKc-DkRbZSqxyX63fw,part_313,2026-09-20 20:17:20,5030
