business_name,search_category,primary_category,all_categories,pincode,circle,region,division,major_offices,phone_number,website,rating,reviews_count,address,area,latitude,longitude,place_id,place_url,part_id,crawled_at
Kidney Dialysis Center in Kurla West | The Renal Project,Dialysis Center,Dialysis center,Dialysis center,695528,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,Naruvamoodu SO,+91 91678 60981,https://therenalproject.com/dialysis-center-in-kurla/,4.9,11,"KB Bhabha Government Hospital, Belgrami Rd, near Police Station, Kurla West, Mumbai, Maharashtra 400070","Kurla West, Kurla",19.0652535,72.87768009999999,ChIJXQNGXo3J5zsRb-8zh3rqYgM,https://www.google.com/maps/place/?q=place_id:ChIJXQNGXo3J5zsRb-8zh3rqYgM,part_311,2026-09-20 20:39:23
Kidney Dialysis Center in Borivali | The Renal Project,Dialysis Center,Dialysis center,Dialysis center,695528,Kerala Circle,Trivandrum HQ Region,Trivandrum South Division,Naruvamoodu SO,+91 91678 60981,https://therenalproject.com/,4.8,21,"Plot No. 65-68 and 66-6, next to Mahakali Juice centre, near Gorai Bridge, Gorai 1, Borivali West, Mumbai, Maharashtra 400091","Gorai 1, Borivali West",19.2263509,72.82780369999999,ChIJd5jQhuSx5zsRdSPm3WNyydg,https://www.google.com/maps/place/?q=place_id:ChIJd5jQhuSx5zsRdSPm3WNyydg,part_311,2026-09-20 20:39:23
